"id","topic_id","step","result"
"3298c7f8-96a8-45b0-bc3c-c2d5dce5c03f","177b68be-4bce-4c12-bc99-f7fabcbc1de6","reviewed","ok"
"3298c7f8-96a8-45b0-bc3c-c2d5dce5c03f","177b68be-4bce-4c12-bc99-f7fabcbc1de6","locked","ok"
"4ed9905a-a0b8-48b6-9334-14fba7e7debe","fa731497-39a6-49f8-b3ff-e0f3bb19cb96","reviewed","ok"
"4ed9905a-a0b8-48b6-9334-14fba7e7debe","fa731497-39a6-49f8-b3ff-e0f3bb19cb96","locked","ok"
"8973101d-0d95-4a9a-bbdf-0aa9f74925f0","3b29fc1a-f888-4188-8f85-a828933d644e","reviewed","ok"
"8973101d-0d95-4a9a-bbdf-0aa9f74925f0","3b29fc1a-f888-4188-8f85-a828933d644e","locked","ok"
"2307937b-b2cb-4d49-951b-aa132eb43a65","ccbfabdf-b027-428d-9267-190ccaf56498","reviewed","ok"
"2307937b-b2cb-4d49-951b-aa132eb43a65","ccbfabdf-b027-428d-9267-190ccaf56498","locked","ok"
"275de417-23b0-4cf8-916d-968ae12e01ff","cd4fb6ad-ad93-464a-a936-40a8e9427b07","reviewed","ok"
"275de417-23b0-4cf8-916d-968ae12e01ff","cd4fb6ad-ad93-464a-a936-40a8e9427b07","locked","ok"
"00e63fc1-ded0-4c8b-ad48-6881d4c61008","4b44f9f1-8d13-4977-be4b-aa5108b10ead","reviewed","ok"
"00e63fc1-ded0-4c8b-ad48-6881d4c61008","4b44f9f1-8d13-4977-be4b-aa5108b10ead","locked","ok"
"3ad4466f-ef1f-484b-85d3-f1d2cbcf4d5f","5264edf2-f868-4749-8bd6-0cf36449317b","reviewed","ok"
"3ad4466f-ef1f-484b-85d3-f1d2cbcf4d5f","5264edf2-f868-4749-8bd6-0cf36449317b","locked","ok"
"6b52e8e6-26a8-45f8-bd4a-f536685b77d1","cbb196b4-3325-4af1-80f9-a4280d592e9f","reviewed","ok"
"6b52e8e6-26a8-45f8-bd4a-f536685b77d1","cbb196b4-3325-4af1-80f9-a4280d592e9f","locked","ok"
"aaa3248f-df0a-4269-8fa1-5bb371ae9897","567b9717-73ac-46ef-bd37-671acc8420b0","reviewed","ok"
"aaa3248f-df0a-4269-8fa1-5bb371ae9897","567b9717-73ac-46ef-bd37-671acc8420b0","locked","ok"
"13d8a5c5-6403-4616-8e7e-eaa404a568a6","93b13ab8-fb10-433a-a1d5-40fc7acc4428","reviewed","ok"
"13d8a5c5-6403-4616-8e7e-eaa404a568a6","93b13ab8-fb10-433a-a1d5-40fc7acc4428","locked","ok"
"32724f21-117f-4e69-a626-da7b506594df","1d690f05-756d-4389-b40d-5bca2d050fdd","reviewed","ok"
"32724f21-117f-4e69-a626-da7b506594df","1d690f05-756d-4389-b40d-5bca2d050fdd","locked","ok"
"54fb5bf0-d89e-426a-a60a-d839a07eff54","09e4b8c2-3e2b-4633-8ec1-a58bc6867e0b","reviewed","ok"
"54fb5bf0-d89e-426a-a60a-d839a07eff54","09e4b8c2-3e2b-4633-8ec1-a58bc6867e0b","locked","ok"
"30ca5276-8f99-48a9-b947-e994e0231f45","09eef279-390d-4889-a8fb-81c6961bee8a","reviewed","ok"
"30ca5276-8f99-48a9-b947-e994e0231f45","09eef279-390d-4889-a8fb-81c6961bee8a","locked","ok"
"fcd72d8b-8cc0-4f7a-a9ff-8f0822f90cf2","05f68c0c-9a50-48b6-b713-7393fdf49bfa","reviewed","ok"
"fcd72d8b-8cc0-4f7a-a9ff-8f0822f90cf2","05f68c0c-9a50-48b6-b713-7393fdf49bfa","locked","ok"
"f1cda789-0a58-47e4-bbec-ad911e6c0a55","83767c6b-bfac-4384-8dc1-2deeff9d5b83","reviewed","ok"
"f1cda789-0a58-47e4-bbec-ad911e6c0a55","83767c6b-bfac-4384-8dc1-2deeff9d5b83","locked","ok"
"641cc0e8-5c3f-41a5-8cbe-139d1df884eb","ebdd3a2a-f038-4775-9684-647b6cbbdcbb","reviewed","ok"
"641cc0e8-5c3f-41a5-8cbe-139d1df884eb","ebdd3a2a-f038-4775-9684-647b6cbbdcbb","locked","ok"
"f8254350-cc1d-4377-8633-fe8c05936d94","67198b82-3136-4a92-8f44-676488c348d2","reviewed","ok"
"f8254350-cc1d-4377-8633-fe8c05936d94","67198b82-3136-4a92-8f44-676488c348d2","locked","ok"
"b119c862-6f08-48c1-b1c8-b0fa5cfcc0e6","c7ccbff3-da69-4369-90fe-f5f8b13ff7b9","reviewed","ok"
"b119c862-6f08-48c1-b1c8-b0fa5cfcc0e6","c7ccbff3-da69-4369-90fe-f5f8b13ff7b9","locked","ok"
"9afe39bb-b490-47a1-9305-4b02b1bf0aa9","75791278-f076-4df9-8099-e6456ff02b77","reviewed","ok"
"9afe39bb-b490-47a1-9305-4b02b1bf0aa9","75791278-f076-4df9-8099-e6456ff02b77","locked","ok"
"088fd178-e19e-478a-aa2a-48516fe0ea3a","de689596-235b-4ead-8ba1-3431e1189e98","reviewed","ok"
"088fd178-e19e-478a-aa2a-48516fe0ea3a","de689596-235b-4ead-8ba1-3431e1189e98","locked","ok"
"4ac9a457-b6d9-47a9-aad9-6b2961060f02","d5110ca8-291e-4287-a8ff-2cd5093ce271","reviewed","ok"
"4ac9a457-b6d9-47a9-aad9-6b2961060f02","d5110ca8-291e-4287-a8ff-2cd5093ce271","locked","ok"
"738040ed-72ce-4269-be00-48a708c6cc8d","c862456b-d22b-45b5-9150-d9d1f21eb0c6","reviewed","ok"
"738040ed-72ce-4269-be00-48a708c6cc8d","c862456b-d22b-45b5-9150-d9d1f21eb0c6","locked","ok"
"3e091562-2bbf-4d69-bb6c-d25b82a51b5e","8f704fc7-27d2-45f4-aa1d-80c9e028efe3","reviewed","ok"
"3e091562-2bbf-4d69-bb6c-d25b82a51b5e","8f704fc7-27d2-45f4-aa1d-80c9e028efe3","locked","ok"
"812fb294-22f6-4f5d-a926-1a8c40c8a9a7","6b0ea750-f099-45b4-a632-5876b21840a0","reviewed","ok"
"812fb294-22f6-4f5d-a926-1a8c40c8a9a7","6b0ea750-f099-45b4-a632-5876b21840a0","locked","ok"
"449ebe7c-b370-413e-a5b9-6ce9c2ec7612","f2efa180-0f24-4974-98a3-d33ab317b626","reviewed","ok"
"449ebe7c-b370-413e-a5b9-6ce9c2ec7612","f2efa180-0f24-4974-98a3-d33ab317b626","locked","ok"
"a98e6652-5305-41e0-870d-4f90929b4cf1","033fa30b-ae86-4b44-8a16-5b64de7eb0e3","reviewed","ok"
"a98e6652-5305-41e0-870d-4f90929b4cf1","033fa30b-ae86-4b44-8a16-5b64de7eb0e3","locked","ok"
"8dc111b0-61fc-4e64-a20b-0bea89e3aafb","b7d5ee3a-d1b6-475b-a7fc-7e8c8441792b","reviewed","ok"
"8dc111b0-61fc-4e64-a20b-0bea89e3aafb","b7d5ee3a-d1b6-475b-a7fc-7e8c8441792b","locked","ok"
"a65fb248-6649-4ce0-9c8e-9e95589962db","4990ee6f-b419-42e9-8ee0-e52d5630d3a4","reviewed","ok"
"a65fb248-6649-4ce0-9c8e-9e95589962db","4990ee6f-b419-42e9-8ee0-e52d5630d3a4","locked","ok"
"187b2bf1-3344-4b2d-8c28-00293ee6ebf2","7e1e6fc8-4e40-4e18-bfb7-660c80143603","reviewed","ok"
"187b2bf1-3344-4b2d-8c28-00293ee6ebf2","7e1e6fc8-4e40-4e18-bfb7-660c80143603","locked","ok"
"bef44ffd-3c09-4f86-b4a9-708b5b9e6370","2230aec0-e72f-4ff4-a9a4-c9ddfbc04bc3","reviewed","ok"
"bef44ffd-3c09-4f86-b4a9-708b5b9e6370","2230aec0-e72f-4ff4-a9a4-c9ddfbc04bc3","locked","ok"
"630ba2b7-1b77-4557-a3bc-c2038c0931e4","479587ab-2cef-4046-9da4-c0ca924e8ef6","reviewed","ok"
"630ba2b7-1b77-4557-a3bc-c2038c0931e4","479587ab-2cef-4046-9da4-c0ca924e8ef6","locked","ok"
"d2589c71-89dc-4c14-b09a-ce139d97279e","00d3f0d6-79a3-4c9b-a019-d0ac728fbb19","reviewed","ok"
"d2589c71-89dc-4c14-b09a-ce139d97279e","00d3f0d6-79a3-4c9b-a019-d0ac728fbb19","locked","ok"
"2d5c9bab-e9f7-4eb6-a3ae-b7d5fcb2ebfe","b23c3c90-d592-4f13-b63d-413f390aa7a6","reviewed","ok"
"2d5c9bab-e9f7-4eb6-a3ae-b7d5fcb2ebfe","b23c3c90-d592-4f13-b63d-413f390aa7a6","locked","ok"
"8bfa0f64-0beb-45c8-9621-3102fe2a8359","993efa09-2f9d-42be-a0b3-b6c912e0f07c","reviewed","ok"
"8bfa0f64-0beb-45c8-9621-3102fe2a8359","993efa09-2f9d-42be-a0b3-b6c912e0f07c","locked","ok"
