file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,matched_year,matched_qno,ocr_derived
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,47,8,8,46,unverifiable,62.2,2015,,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,48,9,9,140,unverifiable,53.6,2022,13,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,49,10,10,136,unverifiable,52.2,2025,6,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,50,11,11,176,unverifiable,52.9,2025,5,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,51,12,12,103,unverifiable,55.6,2025,14,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,52,13,13,138,unverifiable,52.6,2024,,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,53,14,14,85,unverifiable,53.6,2024,,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,54,15,15,160,unverifiable,50.3,2024,,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,55,16,16,124,unverifiable,54.9,2025,5,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,56,17,17,88,unverifiable,55.2,2025,15,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,57,18,18,117,unverifiable,56.2,2025,14,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,58,19,19,156,unverifiable,54.2,2024,8,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS1,59,20,20,149,unverifiable,61.9,2025,12,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,60,1,21,182,unverifiable,58.7,2015,3,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,61,2,22,130,unverifiable,58.4,2025,13,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,62,3,23,202,unverifiable,49.5,2022,12,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,63,4,24,151,unverifiable,61.5,2025,15,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,64,5,25,109,unverifiable,57.4,2022,15,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,65,6,26,259,unverifiable,49.8,2022,11,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,66,7,27,140,unverifiable,64.2,2022,7,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,67,8,28,152,unverifiable,51.1,2025,16,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,68,9,29,205,unverifiable,53.7,2025,5,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,69,10,30,144,unverifiable,56.5,2025,6,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,70,11,31,232,unverifiable,57.5,2025,1,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,71,12,32,118,unverifiable,60.7,2025,13,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,72,13,33,218,unverifiable,55.9,2025,12,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,73,14,34,211,unverifiable,61.8,2025,12,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,74,15,35,171,unverifiable,52.5,2025,10,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,75,16,36,187,unverifiable,52.9,2025,5,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,76,17,37,215,unverifiable,100.0,2015,2,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,77,18,38,140,unverifiable,55.4,2025,12,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,78,19,39,188,unverifiable,55.9,2025,5,false
UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,79,20,40,161,unverifiable,57.3,2015,6,false
UPSCCSEMains2018ALL.json,2018,GS1,1,1,1,72,unverifiable,57.1,2022,13,false
UPSCCSEMains2018ALL.json,2018,GS1,2,2,2,119,unverifiable,56.8,2025,1,false
UPSCCSEMains2018ALL.json,2018,GS1,3,3,3,87,unverifiable,57.0,2025,9,false
UPSCCSEMains2018ALL.json,2018,GS1,4,4,4,100,unverifiable,51.0,2015,9,false
UPSCCSEMains2018ALL.json,2018,GS1,5,5,5,55,unverifiable,59.3,2025,7,false
UPSCCSEMains2018ALL.json,2018,GS1,6,6,6,60,unverifiable,55.9,2015,3,false
UPSCCSEMains2018ALL.json,2018,GS1,7,7,7,75,unverifiable,63.9,2022,10,false
UPSCCSEMains2018ALL.json,2018,GS1,8,8,8,126,unverifiable,53.3,2025,15,false
UPSCCSEMains2018ALL.json,2018,GS1,9,9,9,155,unverifiable,64.3,2025,16,false
UPSCCSEMains2018ALL.json,2018,GS1,10,10,10,96,unverifiable,53.2,2022,1,false
UPSCCSEMains2018ALL.json,2018,GS1,11,11,11,110,unverifiable,52.8,2015,,false
UPSCCSEMains2018ALL.json,2018,GS1,12,12,12,102,unverifiable,54.5,2025,5,false
UPSCCSEMains2018ALL.json,2018,GS1,13,13,13,144,unverifiable,50.7,2022,9,false
UPSCCSEMains2018ALL.json,2018,GS1,14,14,14,138,unverifiable,66.7,2025,9,false
UPSCCSEMains2018ALL.json,2018,GS1,15,15,15,100,unverifiable,54.1,2025,14,false
UPSCCSEMains2018ALL.json,2018,GS1,16,16,16,128,unverifiable,55.7,2022,16,false
UPSCCSEMains2018ALL.json,2018,GS1,17,17,17,167,unverifiable,57.5,2025,10,false
UPSCCSEMains2018ALL.json,2018,GS1,18,18,18,113,unverifiable,61.9,2025,12,false
UPSCCSEMains2018ALL.json,2018,GS1,19,19,19,167,unverifiable,50.0,2025,5,false
UPSCCSEMains2018ALL.json,2018,GS1,20,20,20,114,unverifiable,54.5,2022,1,false
UPSCCSEMains2018ALL.json,2018,GS2,21,1,21,206,unverifiable,55.5,2025,16,false
UPSCCSEMains2018ALL.json,2018,GS2,22,2,22,190,unverifiable,52.8,2025,18,false
UPSCCSEMains2018ALL.json,2018,GS2,23,3,23,160,unverifiable,51.6,2022,14,false
UPSCCSEMains2018ALL.json,2018,GS2,24,4,24,146,unverifiable,52.1,2025,16,false
UPSCCSEMains2018ALL.json,2018,GS2,25,5,25,195,unverifiable,52.9,2025,5,false
UPSCCSEMains2018ALL.json,2018,GS2,26,6,26,196,unverifiable,51.9,2025,9,false
UPSCCSEMains2018ALL.json,2018,GS2,27,7,27,122,unverifiable,51.7,2025,7,false
UPSCCSEMains2018ALL.json,2018,GS2,28,8,28,158,unverifiable,57.5,2022,9,false
UPSCCSEMains2018ALL.json,2018,GS2,29,9,29,116,unverifiable,51.4,2025,20,false
UPSCCSEMains2018ALL.json,2018,GS2,30,10,30,200,unverifiable,57.1,2025,11,false
UPSCCSEMains2018ALL.json,2018,GS2,31,11,31,146,unverifiable,51.1,2015,5,false
UPSCCSEMains2018ALL.json,2018,GS2,32,12,32,194,unverifiable,52.2,2025,2,false
UPSCCSEMains2018ALL.json,2018,GS2,33,13,33,111,unverifiable,52.4,2015,7,false
UPSCCSEMains2018ALL.json,2018,GS2,34,14,34,154,unverifiable,54.3,2022,15,false
UPSCCSEMains2018ALL.json,2018,GS2,35,15,35,194,unverifiable,51.7,2025,1,false
UPSCCSEMains2018ALL.json,2018,GS2,36,16,36,251,unverifiable,48.9,2025,1,false
UPSCCSEMains2018ALL.json,2018,GS2,37,17,37,188,unverifiable,55.6,2022,17,false
UPSCCSEMains2018ALL.json,2018,GS2,38,18,38,226,unverifiable,52.5,2025,10,false
UPSCCSEMains2018ALL.json,2018,GS2,39,19,39,147,unverifiable,59.1,2025,3,false
UPSCCSEMains2018ALL.json,2018,GS2,40,20,40,146,unverifiable,60.6,2025,12,false
UPSCCSEMains2018ALL.json,2018,GS3,41,1,41,186,unverifiable,57.9,2025,1,false
UPSCCSEMains2018ALL.json,2018,GS3,42,2,42,167,unverifiable,75.0,2025,18,false
UPSCCSEMains2018ALL.json,2018,GS3,43,3,43,106,unverifiable,52.0,2024,,false
UPSCCSEMains2018ALL.json,2018,GS3,44,4,44,145,unverifiable,55.6,2015,6,false
UPSCCSEMains2018ALL.json,2018,GS3,45,5,45,133,unverifiable,55.0,2022,15,false
UPSCCSEMains2018ALL.json,2018,GS3,46,6,46,222,unverifiable,50.0,2022,7,false
UPSCCSEMains2018ALL.json,2018,GS3,47,7,47,143,unverifiable,60.1,2022,8,false
UPSCCSEMains2018ALL.json,2018,GS3,48,8,48,111,unverifiable,61.6,2025,6,false
UPSCCSEMains2018ALL.json,2018,GS3,49,9,49,229,unverifiable,52.6,2025,1,false
UPSCCSEMains2018ALL.json,2018,GS3,50,10,50,190,unverifiable,55.9,2025,5,false
UPSCCSEMains2018ALL.json,2018,GS3,51,11,51,122,unverifiable,49.6,2015,,false
UPSCCSEMains2018ALL.json,2018,GS3,52,12,52,130,unverifiable,51.9,2025,5,false
UPSCCSEMains2018ALL.json,2018,GS3,53,13,53,191,unverifiable,56.8,2025,8,false
UPSCCSEMains2018ALL.json,2018,GS3,54,14,54,158,unverifiable,59.4,2025,8,false
UPSCCSEMains2018ALL.json,2018,GS3,55,15,55,132,unverifiable,49.6,2024,1,false
UPSCCSEMains2018ALL.json,2018,GS3,56,16,56,146,unverifiable,51.7,2025,7,false
UPSCCSEMains2018ALL.json,2018,GS3,57,17,57,122,unverifiable,52.6,2025,1,false
UPSCCSEMains2018ALL.json,2018,GS3,58,18,58,212,unverifiable,83.3,2025,15,false
UPSCCSEMains2018ALL.json,2018,GS3,59,19,59,311,unverifiable,50.3,2025,16,false
UPSCCSEMains2018ALL.json,2018,GS3,60,20,60,314,unverifiable,50.0,2025,10,false
UPSCCSEMains2018ALL.json,2018,GS4,61,1,61,115,unverifiable,53.9,2022,20,false
UPSCCSEMains2018ALL.json,2018,GS4,62,1,61,82,unverifiable,59.7,2015,20,false
UPSCCSEMains2018ALL.json,2018,GS4,63,2,62,129,unverifiable,55.9,2025,12,false
UPSCCSEMains2018ALL.json,2018,GS4,64,2,62,141,unverifiable,52.6,2022,6,false
UPSCCSEMains2018ALL.json,2018,GS4,65,3,63,135,unverifiable,52.3,2024,,false
UPSCCSEMains2018ALL.json,2018,GS4,66,3,63,259,unverifiable,51.6,2025,3,false
UPSCCSEMains2018ALL.json,2018,GS4,67,4,64,215,unverifiable,51.4,2024,,false
UPSCCSEMains2018ALL.json,2018,GS4,68,4,64,210,unverifiable,52.9,2025,12,false
UPSCCSEMains2018ALL.json,2018,GS4,69,5,65,223,unverifiable,55.9,2025,5,false
UPSCCSEMains2018ALL.json,2018,GS4,70,5,65,75,unverifiable,59.5,2024,,false
UPSCCSEMains2018ALL.json,2018,GS4,71,6,66,464,unverifiable,62.9,2025,3,false
UPSCCSEMains2018ALL.json,2018,GS4,72,6,66,82,unverifiable,54.5,2024,,false
UPSCCSEMains2018ALL.json,2018,GS4,73,6,66,93,unverifiable,51.1,2025,2,false
UPSCCSEMains2018ALL.json,2018,GS4,74,7,67,1388,unverifiable,54.1,2025,8,false
UPSCCSEMains2018ALL.json,2018,GS4,75,8,68,1674,unverifiable,54.3,2015,17,false
UPSCCSEMains2018ALL.json,2018,GS4,76,9,69,1003,unverifiable,54.4,2025,8,false
UPSCCSEMains2018ALL.json,2018,GS4,77,10,70,1191,unverifiable,60.0,2025,2,false
UPSCCSEMains2018ALL.json,2018,GS4,78,11,71,1414,unverifiable,57.1,2025,12,false
UPSCCSEMains2018ALL.json,2018,GS4,79,12,72,1115,unverifiable,66.7,2025,12,false
UPSCCSEMains2020ALL.json,2020,GS1,1,1,1,129,unverifiable,51.2,2015,,false
UPSCCSEMains2020ALL.json,2020,GS1,2,2,2,89,unverifiable,56.3,2022,1,false
UPSCCSEMains2020ALL.json,2020,GS1,3,3,3,96,unverifiable,55.7,2022,8,false
UPSCCSEMains2020ALL.json,2020,GS1,4,4,4,63,unverifiable,54.8,2022,7,false
UPSCCSEMains2020ALL.json,2020,GS1,5,5,5,87,unverifiable,57.6,2015,5,false
UPSCCSEMains2020ALL.json,2020,GS1,6,6,6,102,unverifiable,54.2,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS1,7,7,7,119,unverifiable,54.7,2024,,false
UPSCCSEMains2020ALL.json,2020,GS1,8,8,8,122,unverifiable,58.3,2025,18,false
UPSCCSEMains2020ALL.json,2020,GS1,9,9,9,79,unverifiable,51.9,2022,10,false
UPSCCSEMains2020ALL.json,2020,GS1,10,10,10,107,unverifiable,52.9,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS1,11,11,11,130,unverifiable,54.1,2025,8,false
UPSCCSEMains2020ALL.json,2020,GS1,12,12,12,82,unverifiable,55.0,2015,7,false
UPSCCSEMains2020ALL.json,2020,GS1,13,13,13,136,unverifiable,60.0,2025,2,false
UPSCCSEMains2020ALL.json,2020,GS1,14,14,14,171,unverifiable,51.9,2015,17,false
UPSCCSEMains2020ALL.json,2020,GS1,15,15,15,141,unverifiable,54.0,2025,18,false
UPSCCSEMains2020ALL.json,2020,GS1,16,16,16,112,unverifiable,53.6,2025,2,false
UPSCCSEMains2020ALL.json,2020,GS1,17,17,17,91,unverifiable,56.7,2022,14,false
UPSCCSEMains2020ALL.json,2020,GS1,18,18,18,91,unverifiable,55.1,2022,19,false
UPSCCSEMains2020ALL.json,2020,GS1,19,19,19,77,unverifiable,54.7,2015,,false
UPSCCSEMains2020ALL.json,2020,GS1,20,20,20,131,unverifiable,52.7,2022,13,false
UPSCCSEMains2020ALL.json,2020,GS2,21,1,21,164,unverifiable,59.6,2025,1,false
UPSCCSEMains2020ALL.json,2020,GS2,22,2,22,149,unverifiable,52.3,2025,12,false
UPSCCSEMains2020ALL.json,2020,GS2,23,3,23,160,unverifiable,52.9,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS2,24,4,24,217,unverifiable,50.0,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS2,25,5,25,238,unverifiable,49.1,2025,9,false
UPSCCSEMains2020ALL.json,2020,GS2,26,6,26,182,unverifiable,51.4,2015,19,false
UPSCCSEMains2020ALL.json,2020,GS2,27,7,27,146,unverifiable,50.0,2025,1,false
UPSCCSEMains2020ALL.json,2020,GS2,28,8,28,139,unverifiable,51.9,2015,11,false
UPSCCSEMains2020ALL.json,2020,GS2,29,9,29,100,unverifiable,55.6,2015,,false
UPSCCSEMains2020ALL.json,2020,GS2,30,10,30,131,unverifiable,52.8,2015,19,false
UPSCCSEMains2020ALL.json,2020,GS2,31,11,31,229,unverifiable,70.0,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS2,32,12,32,254,unverifiable,57.1,2025,16,false
UPSCCSEMains2020ALL.json,2020,GS2,33,13,33,294,unverifiable,53.7,2025,8,false
UPSCCSEMains2020ALL.json,2020,GS2,34,14,34,209,unverifiable,48.3,2025,6,false
UPSCCSEMains2020ALL.json,2020,GS2,35,15,35,221,unverifiable,52.5,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS2,36,16,36,194,unverifiable,53.6,2025,16,false
UPSCCSEMains2020ALL.json,2020,GS2,37,17,37,233,unverifiable,50.9,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS2,38,18,38,195,unverifiable,57.1,2025,20,false
UPSCCSEMains2020ALL.json,2020,GS2,39,19,39,135,unverifiable,49.6,2022,10,false
UPSCCSEMains2020ALL.json,2020,GS2,40,20,40,146,unverifiable,51.4,2024,,false
UPSCCSEMains2020ALL.json,2020,GS3,41,1,41,136,unverifiable,55.0,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS3,42,2,42,137,unverifiable,52.6,2025,1,false
UPSCCSEMains2020ALL.json,2020,GS3,43,3,43,90,unverifiable,68.5,2022,13,false
UPSCCSEMains2020ALL.json,2020,GS3,44,4,44,172,unverifiable,53.9,2025,14,false
UPSCCSEMains2020ALL.json,2020,GS3,45,5,45,80,unverifiable,63.3,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS3,46,6,46,142,unverifiable,50.7,2025,9,false
UPSCCSEMains2020ALL.json,2020,GS3,47,7,47,122,unverifiable,57.1,2025,20,false
UPSCCSEMains2020ALL.json,2020,GS3,48,8,48,134,unverifiable,58.0,2025,1,false
UPSCCSEMains2020ALL.json,2020,GS3,49,9,49,93,unverifiable,56.5,2022,5,false
UPSCCSEMains2020ALL.json,2020,GS3,50,10,50,179,unverifiable,50.8,2022,10,false
UPSCCSEMains2020ALL.json,2020,GS3,51,11,51,200,unverifiable,52.2,2025,6,false
UPSCCSEMains2020ALL.json,2020,GS3,52,12,52,179,unverifiable,52.6,2025,1,false
UPSCCSEMains2020ALL.json,2020,GS3,53,13,53,145,unverifiable,53.4,2025,13,false
UPSCCSEMains2020ALL.json,2020,GS3,54,14,54,115,unverifiable,61.5,2025,9,false
UPSCCSEMains2020ALL.json,2020,GS3,55,15,55,231,unverifiable,54.1,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS3,56,16,56,183,unverifiable,51.9,2025,19,false
UPSCCSEMains2020ALL.json,2020,GS3,57,17,57,106,unverifiable,62.1,2025,19,false
UPSCCSEMains2020ALL.json,2020,GS3,58,18,58,133,unverifiable,70.0,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS3,59,19,59,208,unverifiable,55.9,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS3,60,20,60,208,unverifiable,49.3,2025,20,false
UPSCCSEMains2020ALL.json,2020,GS4,61,1,61,199,unverifiable,56.5,2025,6,false
UPSCCSEMains2020ALL.json,2020,GS4,62,1,61,225,unverifiable,57.1,2025,20,false
UPSCCSEMains2020ALL.json,2020,GS4,63,2,62,144,unverifiable,52.8,2025,8,false
UPSCCSEMains2020ALL.json,2020,GS4,64,2,62,90,unverifiable,56.5,2015,,false
UPSCCSEMains2020ALL.json,2020,GS4,65,3,63,66,unverifiable,56.2,2025,4,false
UPSCCSEMains2020ALL.json,2020,GS4,66,3,63,172,unverifiable,52.7,2022,11,false
UPSCCSEMains2020ALL.json,2020,GS4,67,4,64,82,unverifiable,56.8,2022,15,false
UPSCCSEMains2020ALL.json,2020,GS4,68,4,64,195,unverifiable,50.6,2025,8,false
UPSCCSEMains2020ALL.json,2020,GS4,69,5,65,130,unverifiable,56.4,2025,13,false
UPSCCSEMains2020ALL.json,2020,GS4,70,5,65,143,unverifiable,51.8,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS4,71,6,66,212,unverifiable,58.5,2024,,false
UPSCCSEMains2020ALL.json,2020,GS4,72,6,66,94,unverifiable,55.1,2022,7,false
UPSCCSEMains2020ALL.json,2020,GS4,73,6,66,176,unverifiable,56.1,2025,6,false
UPSCCSEMains2020ALL.json,2020,GS4,74,7,67,2550,unverifiable,55.2,2025,2,false
UPSCCSEMains2020ALL.json,2020,GS4,75,8,68,1642,unverifiable,55.9,2025,5,false
UPSCCSEMains2020ALL.json,2020,GS4,76,9,69,1256,unverifiable,55.2,2025,7,false
UPSCCSEMains2020ALL.json,2020,GS4,77,10,70,1954,unverifiable,52.5,2025,10,false
UPSCCSEMains2020ALL.json,2020,GS4,78,11,71,2582,unverifiable,60.0,2025,2,false
UPSCCSEMains2020ALL.json,2020,GS4,79,12,72,1364,unverifiable,55.0,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS1,1,1,1,84,unverifiable,57.8,2022,5,false
UPSCCSEMains2021ALL.json,2021,GS1,2,2,2,118,unverifiable,56.4,2025,17,false
UPSCCSEMains2021ALL.json,2021,GS1,3,3,3,119,unverifiable,54.2,2025,9,false
UPSCCSEMains2021ALL.json,2021,GS1,4,4,4,81,unverifiable,55.0,2025,8,false
UPSCCSEMains2021ALL.json,2021,GS1,5,5,5,163,unverifiable,56.3,2025,8,false
UPSCCSEMains2021ALL.json,2021,GS1,6,6,6,122,unverifiable,56.6,2025,7,false
UPSCCSEMains2021ALL.json,2021,GS1,7,7,7,101,unverifiable,54.0,2022,12,false
UPSCCSEMains2021ALL.json,2021,GS1,8,8,8,66,unverifiable,60.9,2025,17,false
UPSCCSEMains2021ALL.json,2021,GS1,9,9,9,111,unverifiable,53.4,2025,2,false
UPSCCSEMains2021ALL.json,2021,GS1,10,10,10,82,unverifiable,68.4,2022,1,false
UPSCCSEMains2021ALL.json,2021,GS1,11,11,11,100,unverifiable,54.1,2022,8,false
UPSCCSEMains2021ALL.json,2021,GS1,12,12,12,120,unverifiable,49.6,2024,10,false
UPSCCSEMains2021ALL.json,2021,GS1,13,13,13,116,unverifiable,53.6,2025,2,false
UPSCCSEMains2021ALL.json,2021,GS1,14,14,14,136,unverifiable,52.2,2022,7,false
UPSCCSEMains2021ALL.json,2021,GS1,15,15,15,150,unverifiable,52.0,2024,,false
UPSCCSEMains2021ALL.json,2021,GS1,16,16,16,94,unverifiable,59.1,2015,13,false
UPSCCSEMains2021ALL.json,2021,GS1,17,17,17,119,unverifiable,55.1,2015,6,false
UPSCCSEMains2021ALL.json,2021,GS1,18,18,18,114,unverifiable,57.5,2025,12,false
UPSCCSEMains2021ALL.json,2021,GS1,19,19,19,101,unverifiable,53.9,2025,9,false
UPSCCSEMains2021ALL.json,2021,GS1,20,20,20,115,unverifiable,51.3,2022,10,false
UPSCCSEMains2021ALL.json,2021,GS2,21,1,21,198,unverifiable,57.8,2025,1,false
UPSCCSEMains2021ALL.json,2021,GS2,22,2,22,130,unverifiable,59.3,2025,9,false
UPSCCSEMains2021ALL.json,2021,GS2,23,3,23,121,unverifiable,55.0,2022,15,false
UPSCCSEMains2021ALL.json,2021,GS2,24,4,24,104,unverifiable,55.4,2022,3,false
UPSCCSEMains2021ALL.json,2021,GS2,25,5,25,150,unverifiable,58.2,2025,15,false
UPSCCSEMains2021ALL.json,2021,GS2,26,6,26,144,unverifiable,52.6,2025,14,false
UPSCCSEMains2021ALL.json,2021,GS2,27,7,27,125,unverifiable,51.3,2015,10,false
UPSCCSEMains2021ALL.json,2021,GS2,28,8,28,139,unverifiable,49.3,2024,9,false
UPSCCSEMains2021ALL.json,2021,GS2,29,9,29,184,unverifiable,51.5,2015,16,false
UPSCCSEMains2021ALL.json,2021,GS2,30,10,30,137,unverifiable,55.2,2025,7,false
UPSCCSEMains2021ALL.json,2021,GS2,31,11,31,315,unverifiable,55.9,2025,5,false
UPSCCSEMains2021ALL.json,2021,GS2,32,12,32,262,unverifiable,49.6,2025,3,false
UPSCCSEMains2021ALL.json,2021,GS2,33,13,33,104,unverifiable,54.4,2015,,false
UPSCCSEMains2021ALL.json,2021,GS2,34,14,34,178,unverifiable,52.3,2022,1,false
UPSCCSEMains2021ALL.json,2021,GS2,35,15,35,204,unverifiable,49.5,2024,,false
UPSCCSEMains2021ALL.json,2021,GS2,36,16,36,199,unverifiable,48.7,2025,17,false
UPSCCSEMains2021ALL.json,2021,GS2,37,17,37,257,unverifiable,52.2,2025,6,false
UPSCCSEMains2021ALL.json,2021,GS2,38,18,38,189,unverifiable,57.9,2025,8,false
UPSCCSEMains2021ALL.json,2021,GS2,39,19,39,90,unverifiable,59.1,2022,11,false
UPSCCSEMains2021ALL.json,2021,GS2,40,20,40,239,unverifiable,52.5,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS3,41,1,41,138,unverifiable,71.4,2025,11,false
UPSCCSEMains2021ALL.json,2021,GS3,42,2,42,100,unverifiable,54.1,2024,8,false
UPSCCSEMains2021ALL.json,2021,GS3,43,3,43,126,unverifiable,55.2,2025,15,false
UPSCCSEMains2021ALL.json,2021,GS3,44,4,44,83,unverifiable,53.7,2022,3,false
UPSCCSEMains2021ALL.json,2021,GS3,45,5,45,106,unverifiable,51.4,2022,2,false
UPSCCSEMains2021ALL.json,2021,GS3,46,6,46,229,unverifiable,53.7,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS3,47,7,47,289,unverifiable,51.9,2025,9,false
UPSCCSEMains2021ALL.json,2021,GS3,48,8,48,216,unverifiable,61.8,2025,5,false
UPSCCSEMains2021ALL.json,2021,GS3,49,9,49,187,unverifiable,56.8,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS3,50,10,50,161,unverifiable,51.9,2022,20,false
UPSCCSEMains2021ALL.json,2021,GS3,51,11,51,120,unverifiable,53.4,2022,17,false
UPSCCSEMains2021ALL.json,2021,GS3,52,12,52,133,unverifiable,56.6,2015,16,false
UPSCCSEMains2021ALL.json,2021,GS3,53,13,53,157,unverifiable,57.1,2025,1,false
UPSCCSEMains2021ALL.json,2021,GS3,54,14,54,138,unverifiable,55.7,2025,2,false
UPSCCSEMains2021ALL.json,2021,GS3,55,15,55,157,unverifiable,54.2,2022,16,false
UPSCCSEMains2021ALL.json,2021,GS3,56,16,56,193,unverifiable,60.0,2025,2,false
UPSCCSEMains2021ALL.json,2021,GS3,57,17,57,216,unverifiable,53.8,2022,11,false
UPSCCSEMains2021ALL.json,2021,GS3,58,18,58,143,unverifiable,67.5,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS3,59,19,59,188,unverifiable,55.9,2025,5,false
UPSCCSEMains2021ALL.json,2021,GS3,60,20,60,173,unverifiable,53.1,2022,5,false
UPSCCSEMains2021ALL.json,2021,GS4,61,1,61,125,unverifiable,52.0,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS4,62,1,61,165,unverifiable,52.1,2024,,false
UPSCCSEMains2021ALL.json,2021,GS4,63,2,62,150,unverifiable,75.0,2024,,false
UPSCCSEMains2021ALL.json,2021,GS4,64,2,62,169,unverifiable,54.5,2022,4,false
UPSCCSEMains2021ALL.json,2021,GS4,65,3,63,214,unverifiable,53.4,2024,,false
UPSCCSEMains2021ALL.json,2021,GS4,66,3,63,110,unverifiable,52.4,2025,13,false
UPSCCSEMains2021ALL.json,2021,GS4,67,3,63,144,unverifiable,51.5,2025,19,false
UPSCCSEMains2021ALL.json,2021,GS4,68,4,64,153,unverifiable,52.3,2025,9,false
UPSCCSEMains2021ALL.json,2021,GS4,69,4,64,184,unverifiable,51.1,2022,7,false
UPSCCSEMains2021ALL.json,2021,GS4,70,5,65,243,unverifiable,51.9,2025,9,false
UPSCCSEMains2021ALL.json,2021,GS4,71,5,65,147,unverifiable,53.8,2022,2,false
UPSCCSEMains2021ALL.json,2021,GS4,72,6,66,197,unverifiable,52.2,2025,6,false
UPSCCSEMains2021ALL.json,2021,GS4,73,6,66,89,unverifiable,62.4,2024,,false
UPSCCSEMains2021ALL.json,2021,GS4,74,7,67,2183,unverifiable,55.9,2025,12,false
UPSCCSEMains2021ALL.json,2021,GS4,75,8,68,1676,unverifiable,55.0,2025,10,false
UPSCCSEMains2021ALL.json,2021,GS4,76,9,69,2144,unverifiable,56.2,2025,14,false
UPSCCSEMains2021ALL.json,2021,GS4,77,10,70,1740,unverifiable,60.0,2025,2,false
UPSCCSEMains2021ALL.json,2021,GS4,78,11,71,1458,unverifiable,57.1,2025,12,false
UPSCCSEMains2021ALL.json,2021,GS4,79,12,72,2456,unverifiable,52.9,2025,5,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,21,1,21,194,exact,100.0,2022,1,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,22,2,22,156,exact,100.0,2022,2,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,23,3,23,127,exact,100.0,2022,3,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,24,4,24,83,exact,100.0,2022,4,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,25,5,25,146,exact,100.0,2022,5,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,26,6,26,144,exact,99.3,2022,6,false
UPSCCSEMains2022GS2GS3GS4.json,2022,GS2,27,7,27,181,exact,100.0,2022,7,false
