file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,ocr_derived
UPSCCSEMains2021ALL.json,2021,GS2,29,9,29,184,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,30,10,30,137,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,31,11,31,315,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,32,12,32,262,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,33,13,33,104,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,34,14,34,178,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,35,15,35,204,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,36,16,36,199,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,37,17,37,257,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,38,18,38,189,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,39,19,39,90,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS2,40,20,40,239,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,41,1,41,138,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,42,2,42,100,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,43,3,43,126,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,44,4,44,83,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,45,5,45,106,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,46,6,46,229,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,47,7,47,289,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,48,8,48,216,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,49,9,49,187,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,50,10,50,161,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,51,11,51,120,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,52,12,52,133,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,53,13,53,157,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,54,14,54,138,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,55,15,55,157,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,56,16,56,193,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,57,17,57,216,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,58,18,58,143,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,59,19,59,188,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS3,60,20,60,173,unverifiable,,true
UPSCCSEMains2021ALL.json,2021,GS4,61,1,61,125,exact,100.0,true
UPSCCSEMains2021ALL.json,2021,GS4,62,1,61,165,exact,100.0,true
UPSCCSEMains2021ALL.json,2021,GS4,63,2,62,150,exact,100.0,true
UPSCCSEMains2021ALL.json,2021,GS4,64,2,62,169,exact,100.0,true
UPSCCSEMains2021ALL.json,2021,GS4,65,3,63,214,orphan,82.5,true
UPSCCSEMains2021ALL.json,2021,GS4,66,3,63,110,exact,97.1,true
UPSCCSEMains2021ALL.json,2021,GS4,67,3,63,144,orphan,75.7,true
UPSCCSEMains2021ALL.json,2021,GS4,68,4,64,153,orphan,68.2,true
UPSCCSEMains2021ALL.json,2021,GS4,69,4,64,184,exact,98.9,true
UPSCCSEMains2021ALL.json,2021,GS4,70,5,65,243,exact,95.0,true
UPSCCSEMains2021ALL.json,2021,GS4,71,5,65,147,exact,97.9,true
UPSCCSEMains2021ALL.json,2021,GS4,72,6,66,197,variant,90.6,true
UPSCCSEMains2021ALL.json,2021,GS4,73,6,66,89,orphan,69.4,true
UPSCCSEMains2021ALL.json,2021,GS4,74,7,67,2183,variant,87.2,true
UPSCCSEMains2021ALL.json,2021,GS4,75,8,68,1676,variant,91.9,true
UPSCCSEMains2021ALL.json,2021,GS4,76,9,69,2144,variant,85.2,true
UPSCCSEMains2021ALL.json,2021,GS4,77,10,70,1740,orphan,63.3,true
UPSCCSEMains2021ALL.json,2021,GS4,78,11,71,1458,variant,94.2,true
UPSCCSEMains2021ALL.json,2021,GS4,79,12,72,2456,orphan,82.8,true
UPSCCSEMains2023ALL.json,2023,GS1,1,1,1,82,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,2,2,2,123,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,3,3,3,105,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,4,4,4,86,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,5,5,5,102,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,6,6,6,94,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,7,7,7,168,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,8,8,8,74,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,9,9,9,70,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,10,10,10,107,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,11,11,11,131,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,12,12,12,147,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,13,13,13,114,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,14,14,14,137,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,15,15,15,171,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,16,16,16,79,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,17,17,17,110,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,18,18,18,101,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,19,19,19,53,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS1,20,20,20,78,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,21,1,21,92,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,22,2,22,146,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,23,3,23,117,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,24,4,24,84,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,25,5,25,176,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,26,6,26,169,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,27,7,27,176,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,28,8,28,185,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,29,9,29,148,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,30,10,30,107,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,31,11,31,246,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,32,12,32,124,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,33,13,33,144,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,34,14,34,150,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,35,15,35,138,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,36,16,36,155,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,37,17,37,144,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,38,18,38,190,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,39,19,39,202,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS2,40,20,40,218,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,41,1,41,172,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,42,2,42,127,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,43,3,43,99,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,44,4,44,172,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,45,5,45,183,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,46,6,46,91,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,47,7,47,208,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,48,8,48,144,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,49,9,49,240,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,50,10,50,225,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,51,11,51,155,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,52,12,52,141,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,53,13,53,123,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,54,14,54,179,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,55,15,55,221,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,56,16,56,361,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,57,17,57,181,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,58,18,58,207,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,59,19,59,164,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS3,60,20,60,251,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,61,1,61,396,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,62,2,62,340,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,63,3,63,681,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,64,4,64,417,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,65,5,65,292,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,66,6,66,223,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,67,1,61,1202,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,68,2,62,1549,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,69,3,63,1622,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,70,4,64,1796,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,71,5,65,1993,unverifiable,,true
UPSCCSEMains2023ALL.json,2023,GS4,72,6,66,2368,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,1,1,1,76,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,2,2,2,162,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,3,3,3,114,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,4,4,4,75,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,5,5,5,105,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,6,6,6,96,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,7,7,7,98,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,8,8,8,72,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,9,9,9,68,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,10,10,10,76,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,11,11,11,104,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,12,12,12,108,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,13,13,13,97,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,14,14,14,69,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,15,15,15,107,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,16,16,16,100,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,17,17,17,126,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,18,18,18,88,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,19,19,19,76,unverifiable,,true
UPSCCSEMainsGS1 2019.json,2019,GS1,20,20,20,66,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,1,1,1,125,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,2,2,2,91,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,3,3,3,150,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,4,4,4,76,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,5,5,5,91,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,6,6,6,102,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,7,7,7,154,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,8,8,8,46,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,9,9,9,140,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,10,10,10,136,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,11,11,11,176,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,12,12,12,103,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,13,13,13,138,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,14,14,14,85,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,15,15,15,160,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,16,16,16,124,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,17,17,17,88,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,18,18,18,117,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,19,19,19,156,unverifiable,,true
UPSCCSEMainsGS1-2017.json,2017,GS1,20,20,20,149,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,21,1,21,166,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,22,2,22,227,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,23,3,23,132,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,24,4,24,187,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,25,5,25,76,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,26,6,26,184,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,27,7,27,244,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,28,8,28,222,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,29,9,29,211,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,30,10,30,192,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,31,11,31,189,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,32,12,32,293,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,33,13,33,177,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,34,14,34,97,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,35,15,35,165,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,36,16,36,185,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,37,17,37,299,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,38,18,38,196,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,39,19,39,179,unverifiable,,true
UPSCCSEMainsGS2 2019.json,2019,GS2,40,20,40,260,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,1,1,21,182,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,2,2,22,130,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,3,3,23,202,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,4,4,24,151,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,5,5,25,109,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,6,6,26,259,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,7,7,27,140,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,8,8,28,152,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,9,9,29,205,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,10,10,30,144,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,11,11,31,232,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,12,12,32,118,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,13,13,33,218,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,14,14,34,211,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,15,15,35,171,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,16,16,36,187,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,17,17,37,215,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,18,18,38,140,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,19,19,39,188,unverifiable,,true
UPSCCSEMainsGS2-2017.json,2017,GS2,20,20,40,161,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,1,1,41,176,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,2,2,42,130,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,3,3,43,240,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,4,4,44,199,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,5,5,45,193,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,6,6,46,171,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,7,7,47,107,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,8,8,48,89,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,9,9,49,146,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,10,10,50,188,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,11,11,51,210,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,12,12,52,165,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,13,13,53,237,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,14,14,54,253,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,15,15,55,212,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,16,16,56,203,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,17,17,57,166,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,18,18,58,105,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,19,19,59,176,unverifiable,,true
UPSCCSEMainsGS3 2016.json,2016,GS3,20,20,60,210,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,1,1,41,164,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,2,2,42,180,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,3,3,43,178,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,4,4,44,177,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,5,5,45,179,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,6,6,46,254,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,7,7,47,296,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,8,8,48,176,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,9,9,49,87,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,10,10,50,165,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,11,11,51,181,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,12,12,52,239,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,13,13,53,154,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,14,14,54,172,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,15,15,55,202,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,16,16,56,155,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,17,17,57,161,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,18,18,58,295,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,19,19,59,152,unverifiable,,true
UPSCCSEMainsGS3 2017.json,2017,GS3,20,20,60,175,unverifiable,,true
UPSCCSEMainsGS3 2019.json,2019,GS3,41,1,41,189,orphan,63.6,true
UPSCCSEMainsGS3 2019.json,2019,GS3,42,2,42,154,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,43,3,43,89,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,44,4,44,115,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,45,5,45,170,exact,99.4,true
UPSCCSEMainsGS3 2019.json,2019,GS3,46,6,46,95,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,47,7,47,184,exact,98.9,true
UPSCCSEMainsGS3 2019.json,2019,GS3,48,8,48,233,orphan,83.9,true
UPSCCSEMainsGS3 2019.json,2019,GS3,49,9,49,298,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,50,10,50,96,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,51,11,51,158,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,52,12,52,158,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,53,13,53,109,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,54,14,54,107,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,55,15,55,119,exact,96.6,true
UPSCCSEMainsGS3 2019.json,2019,GS3,56,16,56,70,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,57,17,57,190,exact,97.3,true
UPSCCSEMainsGS3 2019.json,2019,GS3,58,18,58,168,exact,98.2,true
UPSCCSEMainsGS3 2019.json,2019,GS3,59,19,59,312,exact,100.0,true
UPSCCSEMainsGS3 2019.json,2019,GS3,60,20,60,272,exact,100.0,true
UPSCCSEMainsGS3-2017.json,2017,GS3,1,1,41,164,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,2,2,42,179,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,3,3,43,99,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,4,4,44,187,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,5,5,45,179,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,6,6,46,255,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,7,7,47,226,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,8,8,48,196,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,9,9,49,161,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,10,10,50,189,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,11,11,51,177,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,12,12,52,237,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,13,13,53,172,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,14,14,54,188,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,15,15,55,155,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,16,16,56,159,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,17,17,57,266,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,18,18,58,216,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,19,19,59,165,unverifiable,,true
UPSCCSEMainsGS3-2017.json,2017,GS3,20,20,60,211,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,21,1,61,62,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,22,1,61,194,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,23,2,62,93,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,24,2,62,47,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,25,3,63,69,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,26,3,63,93,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,27,4,64,157,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,28,4,64,93,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,29,5,65,248,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,30,6,66,548,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,31,7,67,205,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,32,8,68,296,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,33,9,69,1210,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,34,10,70,950,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,35,11,71,738,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,36,12,72,1533,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,37,13,73,1465,unverifiable,,true
UPSCCSEMainsGS4 2016.json,2016,GS4,38,14,74,978,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,21,1,61,241,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,22,2,62,180,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,23,3,63,138,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,24,4,64,115,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,25,4,64,89,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,26,5,65,323,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,27,5,65,239,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,28,6,66,70,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,29,6,66,100,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,30,7,67,104,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,31,7,67,206,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,32,8,68,136,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,33,8,68,266,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,34,9,69,700,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,35,10,70,381,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,36,11,71,572,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,37,12,72,939,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,38,13,73,452,unverifiable,,true
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,39,14,74,960,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,21,1,61,241,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,22,2,62,180,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,23,3,63,138,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,24,4,64,115,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,25,4,64,89,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,26,5,65,323,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,27,5,65,239,unverifiable,,true
UPSCCSEMainsGS4 2017.json,2017,GS4,28,6,66,70,unverifiable,,true
